Entity,Code,Day,people_vaccinated
North America,,2021-03-15,78511790
North America,,2021-03-16,79735469
North America,,2021-03-17,81761456
North America,,2021-03-18,83950435
North America,,2021-03-19,85864903
North America,,2021-03-20,88596809
North America,,2021-03-21,90881341
North America,,2021-03-22,92556084
North America,,2021-03-23,93965971
North America,,2021-03-24,95992409
North America,,2021-03-25,98181505
North America,,2021-03-26,100827319
North America,,2021-03-27,103366918
North America,,2021-03-28,105454483
North America,,2021-03-29,107303054
North America,,2021-03-30,108803307
North America,,2021-03-31,111338616
North America,,2021-04-01,113673506
North America,,2021-04-02,116664522
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,5300
North Macedonia,MKD,2021-03-31,7735
North Macedonia,MKD,2021-04-02,8398
Northern Cyprus,OWID_CYN,2021-03-25,53886
Northern Ireland,,2020-12-13,3623
Northern Ireland,,2020-12-20,16068
Northern Ireland,,2020-12-27,31016
Northern Ireland,,2021-01-03,40685
Northern Ireland,,2021-01-10,78005
Northern Ireland,,2021-01-11,84187
Northern Ireland,,2021-01-12,91417
Northern Ireland,,2021-01-13,102701
Northern Ireland,,2021-01-14,114567
Northern Ireland,,2021-01-15,117906
Northern Ireland,,2021-01-16,120387
Northern Ireland,,2021-01-17,125717
Northern Ireland,,2021-01-18,132857
Northern Ireland,,2021-01-19,138436
Northern Ireland,,2021-01-20,144212
Northern Ireland,,2021-01-21,151039
Northern Ireland,,2021-01-22,154366
Northern Ireland,,2021-01-23,155644
Northern Ireland,,2021-01-24,159642
Northern Ireland,,2021-01-25,163317
Northern Ireland,,2021-01-26,168140
Northern Ireland,,2021-01-27,175284
Northern Ireland,,2021-01-28,196131
Northern Ireland,,2021-01-29,204065
Northern Ireland,,2021-01-30,214601
Northern Ireland,,2021-01-31,221809
Northern Ireland,,2021-02-01,233429
Northern Ireland,,2021-02-02,246671
Northern Ireland,,2021-02-03,263735
Northern Ireland,,2021-02-04,275232
Northern Ireland,,2021-02-05,289889
Northern Ireland,,2021-02-06,295915
Northern Ireland,,2021-02-07,303478
Northern Ireland,,2021-02-08,317606
Northern Ireland,,2021-02-09,333658
Northern Ireland,,2021-02-10,353757
Northern Ireland,,2021-02-11,373414
Northern Ireland,,2021-02-12,387771
Northern Ireland,,2021-02-13,391101
Northern Ireland,,2021-02-14,397243
Northern Ireland,,2021-02-15,409507
Northern Ireland,,2021-02-16,418209
Northern Ireland,,2021-02-17,427569
Northern Ireland,,2021-02-18,436143
Northern Ireland,,2021-02-19,442917
Northern Ireland,,2021-02-20,446009
Northern Ireland,,2021-02-21,458030
Northern Ireland,,2021-02-22,468129
Northern Ireland,,2021-02-23,478235
Northern Ireland,,2021-02-24,491593
Northern Ireland,,2021-02-25,505188
Northern Ireland,,2021-02-26,515678
Northern Ireland,,2021-02-27,520996
Northern Ireland,,2021-02-28,525400
Northern Ireland,,2021-03-01,537389
Northern Ireland,,2021-03-02,545019
Northern Ireland,,2021-03-03,556721
Northern Ireland,,2021-03-04,568011
Northern Ireland,,2021-03-05,577219
Northern Ireland,,2021-03-06,582914
Northern Ireland,,2021-03-07,588803
Northern Ireland,,2021-03-08,596527
Northern Ireland,,2021-03-09,601101
Northern Ireland,,2021-03-10,606695
Northern Ireland,,2021-03-11,614629
Northern Ireland,,2021-03-12,621462
Northern Ireland,,2021-03-13,625195
Northern Ireland,,2021-03-14,629461
Northern Ireland,,2021-03-15,634019
Northern Ireland,,2021-03-16,640801
Northern Ireland,,2021-03-17,646190
Northern Ireland,,2021-03-18,655581
Northern Ireland,,2021-03-19,662973
Northern Ireland,,2021-03-20,667758
Northern Ireland,,2021-03-21,687528
Northern Ireland,,2021-03-23,694863
Northern Ireland,,2021-03-24,703334
Northern Ireland,,2021-03-25,711673
Northern Ireland,,2021-03-26,719260
Northern Ireland,,2021-03-27,726589
Northern Ireland,,2021-03-28,730471
Northern Ireland,,2021-03-29,740729
Northern Ireland,,2021-03-30,749112
Northern Ireland,,2021-03-31,756013
Northern Ireland,,2021-04-01,765005
Norway,NOR,2020-12-27,5
Norway,NOR,2020-12-28,609
Norway,NOR,2020-12-29,1676
Norway,NOR,2020-12-30,2103
Norway,NOR,2020-12-31,2175
Norway,NOR,2021-01-01,2181
Norway,NOR,2021-01-02,2181
Norway,NOR,2021-01-03,2184
Norway,NOR,2021-01-04,2190
Norway,NOR,2021-01-05,5575
Norway,NOR,2021-01-06,14639
Norway,NOR,2021-01-07,21192
Norway,NOR,2021-01-08,22808
Norway,NOR,2021-01-09,22943
Norway,NOR,2021-01-10,23051
Norway,NOR,2021-01-11,23406
Norway,NOR,2021-01-12,27666
Norway,NOR,2021-01-13,37442
Norway,NOR,2021-01-14,45914
Norway,NOR,2021-01-15,50391
Norway,NOR,2021-01-16,51137
Norway,NOR,2021-01-17,51486
Norway,NOR,2021-01-18,52770
Norway,NOR,2021-01-19,57359
Norway,NOR,2021-01-20,67421
Norway,NOR,2021-01-21,75857
Norway,NOR,2021-01-22,79174
Norway,NOR,2021-01-23,79533
Norway,NOR,2021-01-24,79600
Norway,NOR,2021-01-25,80181
Norway,NOR,2021-01-26,82459
Norway,NOR,2021-01-27,93876
Norway,NOR,2021-01-28,104776
Norway,NOR,2021-01-29,108588
Norway,NOR,2021-01-30,108735
Norway,NOR,2021-01-31,108836
Norway,NOR,2021-02-01,109034
Norway,NOR,2021-02-02,115391
Norway,NOR,2021-02-03,140525
Norway,NOR,2021-02-04,166494
Norway,NOR,2021-02-05,177120
Norway,NOR,2021-02-06,177928
Norway,NOR,2021-02-07,178248
Norway,NOR,2021-02-08,178368
Norway,NOR,2021-02-09,183910
Norway,NOR,2021-02-10,206904
Norway,NOR,2021-02-11,227847
Norway,NOR,2021-02-12,235890
Norway,NOR,2021-02-13,236783
Norway,NOR,2021-02-14,236893
Norway,NOR,2021-02-15,237696
Norway,NOR,2021-02-16,243722
Norway,NOR,2021-02-17,265534
Norway,NOR,2021-02-18,284425
Norway,NOR,2021-02-19,295163
Norway,NOR,2021-02-20,295663
Norway,NOR,2021-02-21,295721
Norway,NOR,2021-02-22,298293
Norway,NOR,2021-02-23,304042
Norway,NOR,2021-02-24,315015
Norway,NOR,2021-02-25,326164
Norway,NOR,2021-02-26,334463
Norway,NOR,2021-02-27,334903
Norway,NOR,2021-02-28,335441
Norway,NOR,2021-03-01,341364
Norway,NOR,2021-03-02,351881
Norway,NOR,2021-03-03,369538
Norway,NOR,2021-03-04,385793
Norway,NOR,2021-03-05,397671
Norway,NOR,2021-03-06,398051
Norway,NOR,2021-03-07,398142
Norway,NOR,2021-03-08,403032
Norway,NOR,2021-03-09,415471
Norway,NOR,2021-03-10,436430
Norway,NOR,2021-03-11,448377
Norway,NOR,2021-03-12,450688
Norway,NOR,2021-03-13,450721
Norway,NOR,2021-03-14,450724
Norway,NOR,2021-03-15,450823
Norway,NOR,2021-03-16,456465
Norway,NOR,2021-03-17,479486
Norway,NOR,2021-03-18,500477
Norway,NOR,2021-03-19,507226
Norway,NOR,2021-03-20,507684
Norway,NOR,2021-03-21,507871
Norway,NOR,2021-03-22,509375
Norway,NOR,2021-03-23,522464
Norway,NOR,2021-03-24,561466
Norway,NOR,2021-03-25,600048
Norway,NOR,2021-03-26,617282
Norway,NOR,2021-03-27,617848
Norway,NOR,2021-03-28,618177
Norway,NOR,2021-03-29,622902
Norway,NOR,2021-03-30,654385
Norway,NOR,2021-03-31,689851
Norway,NOR,2021-04-01,699089
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,0
Oceania,,2021-02-19,30
Oceania,,2021-02-20,100
Oceania,,2021-02-21,100
Oceania,,2021-02-22,120
Oceania,,2021-02-23,2979
Oceania,,2021-02-24,7908
Oceania,,2021-02-25,18500
Oceania,,2021-02-26,26000
Oceania,,2021-02-27,31000
Oceania,,2021-02-28,33394
Oceania,,2021-03-01,35202
Oceania,,2021-03-02,43407
Oceania,,2021-03-03,60271
Oceania,,2021-03-04,70439
Oceania,,2021-03-05,81298
Oceania,,2021-03-06,86371
Oceania,,2021-03-07,90776
Oceania,,2021-03-08,95800
Oceania,,2021-03-09,104339
Oceania,,2021-03-10,124200
Oceania,,2021-03-11,143000
Oceania,,2021-03-12,153103
Oceania,,2021-03-13,177294
Oceania,,2021-03-14,177294
Oceania,,2021-03-15,177294
Oceania,,2021-03-16,177294
Oceania,,2021-03-17,186294
Oceania,,2021-03-18,186294
Oceania,,2021-03-19,186294
Oceania,,2021-03-20,186294
Oceania,,2021-03-21,186294
Oceania,,2021-03-22,186294
Oceania,,2021-03-23,186294
Oceania,,2021-03-24,200794
Oceania,,2021-03-25,200794
Oceania,,2021-03-26,200794
Oceania,,2021-03-27,200794
Oceania,,2021-03-28,200794
Oceania,,2021-03-29,200794
Oceania,,2021-03-30,200794
Oceania,,2021-03-31,211477
Oceania,,2021-04-01,211477
Oceania,,2021-04-02,211477
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,24773
Oman,OMN,2021-01-18,24773
Oman,OMN,2021-01-19,24773
Oman,OMN,2021-01-20,24773
Oman,OMN,2021-01-23,24773
Oman,OMN,2021-01-24,24773
Oman,OMN,2021-01-25,24773
Oman,OMN,2021-01-26,24773
Oman,OMN,2021-01-27,24773
Oman,OMN,2021-02-08,26874
Oman,OMN,2021-02-09,28920
Oman,OMN,2021-02-10,30961
Oman,OMN,2021-02-11,32793
Oman,OMN,2021-02-12,34557
Oman,OMN,2021-02-13,34926
Oman,OMN,2021-02-14,36547
Oman,OMN,2021-02-15,37828
Oman,OMN,2021-02-16,37828
Oman,OMN,2021-02-17,39236
Oman,OMN,2021-02-18,40859
Oman,OMN,2021-02-19,42952
Oman,OMN,2021-02-20,43468
Oman,OMN,2021-02-21,45519
Oman,OMN,2021-02-22,47084
Oman,OMN,2021-02-23,48641
Oman,OMN,2021-03-09,75499
Oman,OMN,2021-03-10,79149
Oman,OMN,2021-03-15,85984
Oman,OMN,2021-03-17,90825
Oman,OMN,2021-03-22,101818
Oman,OMN,2021-03-24,110179
Oman,OMN,2021-03-29,120878
Oman,OMN,2021-03-31,132493
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Palestine,PSE,2021-03-30,73964
Palestine,PSE,2021-03-31,78379
Palestine,PSE,2021-04-01,83822
Panama,PAN,2021-03-30,247539
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,545
Paraguay,PRY,2021-02-24,1000
Paraguay,PRY,2021-02-25,1360
Paraguay,PRY,2021-02-26,1520
Paraguay,PRY,2021-03-02,1630
Paraguay,PRY,2021-03-03,1695
Paraguay,PRY,2021-03-04,1725
Paraguay,PRY,2021-03-07,1775
Paraguay,PRY,2021-03-08,1875
Paraguay,PRY,2021-03-09,1930
Paraguay,PRY,2021-03-10,2891
Paraguay,PRY,2021-03-11,4720
Paraguay,PRY,2021-03-12,7848
Paraguay,PRY,2021-03-13,9908
Paraguay,PRY,2021-03-14,11643
Paraguay,PRY,2021-03-15,11928
Paraguay,PRY,2021-03-16,12558
Paraguay,PRY,2021-03-17,13014
Paraguay,PRY,2021-03-18,13247
Paraguay,PRY,2021-03-19,13332
Paraguay,PRY,2021-03-20,13333
Paraguay,PRY,2021-03-22,13334
Paraguay,PRY,2021-03-23,17369
Paraguay,PRY,2021-03-24,22793
Paraguay,PRY,2021-03-25,28417
Paraguay,PRY,2021-03-26,33169
Paraguay,PRY,2021-03-27,35295
Paraguay,PRY,2021-03-28,36505
Paraguay,PRY,2021-03-29,39790
Paraguay,PRY,2021-03-30,41835
Paraguay,PRY,2021-03-31,43489
Paraguay,PRY,2021-04-01,43656
Peru,PER,2021-02-09,3837
Peru,PER,2021-02-10,20412
Peru,PER,2021-02-11,54208
Peru,PER,2021-02-12,86566
Peru,PER,2021-02-13,105476
Peru,PER,2021-02-14,110667
Peru,PER,2021-02-15,122214
Peru,PER,2021-02-16,129419
Peru,PER,2021-02-17,132986
Peru,PER,2021-02-18,139830
Peru,PER,2021-02-19,169259
Peru,PER,2021-02-20,194805
Peru,PER,2021-02-21,199038
Peru,PER,2021-02-22,226441
Peru,PER,2021-02-23,252942
Peru,PER,2021-02-24,274977
Peru,PER,2021-02-25,290399
Peru,PER,2021-02-26,305881
Peru,PER,2021-02-27,312668
Peru,PER,2021-02-28,313667
Peru,PER,2021-03-01,322584
Peru,PER,2021-03-02,328974
Peru,PER,2021-03-03,335014
Peru,PER,2021-03-04,338709
Peru,PER,2021-03-05,343265
Peru,PER,2021-03-06,345907
Peru,PER,2021-03-07,346035
Peru,PER,2021-03-08,360531
Peru,PER,2021-03-09,376097
Peru,PER,2021-03-10,387170
Peru,PER,2021-03-11,394498
Peru,PER,2021-03-12,401783
Peru,PER,2021-03-13,407037
Peru,PER,2021-03-14,407590
Peru,PER,2021-03-15,419170
Peru,PER,2021-03-16,429637
Peru,PER,2021-03-17,445176
Peru,PER,2021-03-18,469872
Peru,PER,2021-03-19,494514
Peru,PER,2021-03-20,510458
Peru,PER,2021-03-21,511124
Peru,PER,2021-03-22,518093
Peru,PER,2021-03-23,527227
Peru,PER,2021-03-24,536668
Peru,PER,2021-03-25,545641
Peru,PER,2021-03-26,556265
Peru,PER,2021-03-27,560919
Peru,PER,2021-03-28,561603
Peru,PER,2021-03-29,564998
Peru,PER,2021-03-30,567781
Peru,PER,2021-03-31,571346
Peru,PER,2021-04-01,571524
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-02,2793
Philippines,PHL,2021-03-07,29266
Philippines,PHL,2021-03-08,44000
Philippines,PHL,2021-03-10,114500
Philippines,PHL,2021-03-15,215997
Philippines,PHL,2021-03-18,240297
Philippines,PHL,2021-03-22,336656
Philippines,PHL,2021-03-24,508332
Poland,POL,2020-12-28,2000
Poland,POL,2020-12-29,6300
Poland,POL,2020-12-30,36300
Poland,POL,2020-12-31,47600
Poland,POL,2021-01-02,50391
Poland,POL,2021-01-03,50833
Poland,POL,2021-01-04,92220
Poland,POL,2021-01-05,140226
Poland,POL,2021-01-06,160359
Poland,POL,2021-01-07,188956
Poland,POL,2021-01-08,198787
Poland,POL,2021-01-09,200022
Poland,POL,2021-01-10,203053
Poland,POL,2021-01-11,257834
Poland,POL,2021-01-12,309620
Poland,POL,2021-01-13,369212
Poland,POL,2021-01-14,410480
Poland,POL,2021-01-15,436963
Poland,POL,2021-01-16,457303
Poland,POL,2021-01-17,468795
Poland,POL,2021-01-18,491696
Poland,POL,2021-01-19,530055
Poland,POL,2021-01-20,566793
Poland,POL,2021-01-21,605313
Poland,POL,2021-01-22,638798
Poland,POL,2021-01-23,654184
Poland,POL,2021-01-24,659753
Poland,POL,2021-01-25,701222
Poland,POL,2021-01-26,782413
Poland,POL,2021-01-27,858474
Poland,POL,2021-01-28,917908
Poland,POL,2021-01-29,945600
Poland,POL,2021-01-30,958453
Poland,POL,2021-01-31,976367
Poland,POL,2021-02-01,998587
Poland,POL,2021-02-02,1053245
Poland,POL,2021-02-03,1117146
Poland,POL,2021-02-04,1171229
Poland,POL,2021-02-05,1193034
Poland,POL,2021-02-06,1200793
Poland,POL,2021-02-07,1206212
Poland,POL,2021-02-09,1291569
Poland,POL,2021-02-11,1413132
Poland,POL,2021-02-12,1446102
Poland,POL,2021-02-13,1466439
Poland,POL,2021-02-14,1476274
Poland,POL,2021-02-15,1500911
Poland,POL,2021-02-16,1538737
Poland,POL,2021-02-17,1610734
Poland,POL,2021-02-18,1691115
Poland,POL,2021-02-19,1743841
Poland,POL,2021-02-20,1772133
Poland,POL,2021-02-21,1785194
Poland,POL,2021-02-22,1824654
Poland,POL,2021-02-24,1959165
Poland,POL,2021-02-26,2101754
Poland,POL,2021-02-28,2149607
Poland,POL,2021-03-01,2190526
Poland,POL,2021-03-03,2338137
Poland,POL,2021-03-04,2424929
Poland,POL,2021-03-06,2526389
Poland,POL,2021-03-08,2570094
Poland,POL,2021-03-09,2641693
Poland,POL,2021-03-11,2835856
Poland,POL,2021-03-12,2891753
Poland,POL,2021-03-13,2914792
Poland,POL,2021-03-14,2924629
Poland,POL,2021-03-15,2946767
Poland,POL,2021-03-16,2984642
Poland,POL,2021-03-17,3074378
Poland,POL,2021-03-18,3162971
Poland,POL,2021-03-19,3213724
Poland,POL,2021-03-20,3233998
Poland,POL,2021-03-21,3242462
Poland,POL,2021-03-22,3289482
Poland,POL,2021-03-23,3385827
Poland,POL,2021-03-24,3524209
Poland,POL,2021-03-26,3785646
Poland,POL,2021-03-28,3889970
Poland,POL,2021-03-30,4062784
Poland,POL,2021-03-31,4231313
Poland,POL,2021-04-01,4404565
Portugal,PRT,2021-02-08,350499
Portugal,PRT,2021-02-15,450758
Portugal,PRT,2021-02-22,624736
Portugal,PRT,2021-03-01,761228
Portugal,PRT,2021-03-08,852276
Portugal,PRT,2021-03-15,943655
Portugal,PRT,2021-03-22,1196971
Qatar,QAT,2021-02-17,100000
Romania,ROU,2020-12-27,965
Romania,ROU,2020-12-28,2066
Romania,ROU,2020-12-29,2778
Romania,ROU,2020-12-30,5666
Romania,ROU,2020-12-31,10289
Romania,ROU,2021-01-01,11656
Romania,ROU,2021-01-02,13242
Romania,ROU,2021-01-03,13596
Romania,ROU,2021-01-04,25508
Romania,ROU,2021-01-05,41609
Romania,ROU,2021-01-06,58554
Romania,ROU,2021-01-07,76400
Romania,ROU,2021-01-08,92706
Romania,ROU,2021-01-09,102301
Romania,ROU,2021-01-10,108294
Romania,ROU,2021-01-11,125190
Romania,ROU,2021-01-12,140447
Romania,ROU,2021-01-13,154268
Romania,ROU,2021-01-14,154268
Romania,ROU,2021-01-15,183669
Romania,ROU,2021-01-16,196090
Romania,ROU,2021-01-17,203310
Romania,ROU,2021-01-18,233289
Romania,ROU,2021-01-19,267425
Romania,ROU,2021-01-20,302571
Romania,ROU,2021-01-21,338253
Romania,ROU,2021-01-22,374682
Romania,ROU,2021-01-23,406007
Romania,ROU,2021-01-24,433130
Romania,ROU,2021-01-25,459568
Romania,ROU,2021-01-26,487712
Romania,ROU,2021-01-27,513430
Romania,ROU,2021-01-28,534347
Romania,ROU,2021-01-29,554925
Romania,ROU,2021-01-30,571092
Romania,ROU,2021-01-31,585219
Romania,ROU,2021-02-01,598136
Romania,ROU,2021-02-02,610384
Romania,ROU,2021-02-03,620177
Romania,ROU,2021-02-04,629280
Romania,ROU,2021-02-05,638887
Romania,ROU,2021-02-06,647691
Romania,ROU,2021-02-07,656178
Romania,ROU,2021-02-08,661063
Romania,ROU,2021-02-09,666943
Romania,ROU,2021-02-10,671449
Romania,ROU,2021-02-11,675234
Romania,ROU,2021-02-12,679333
Romania,ROU,2021-02-13,683347
Romania,ROU,2021-02-14,686635
Romania,ROU,2021-02-15,696944
Romania,ROU,2021-02-16,715749
Romania,ROU,2021-02-17,734929
Romania,ROU,2021-02-18,753753
Romania,ROU,2021-02-19,771240
Romania,ROU,2021-02-20,788508
Romania,ROU,2021-02-21,803098
Romania,ROU,2021-02-22,819447
Romania,ROU,2021-02-23,836860
Romania,ROU,2021-02-24,855097
Romania,ROU,2021-02-25,872361
Romania,ROU,2021-02-26,890068
Romania,ROU,2021-02-27,905142
Romania,ROU,2021-02-28,915761
Romania,ROU,2021-03-01,946781
Romania,ROU,2021-03-02,983997
Romania,ROU,2021-03-03,1022066
Romania,ROU,2021-03-04,1058452
Romania,ROU,2021-03-05,1096911
Romania,ROU,2021-03-06,1136895
Romania,ROU,2021-03-07,1174219
Romania,ROU,2021-03-08,1212503
Romania,ROU,2021-03-09,1254801
Romania,ROU,2021-03-10,1297161
Romania,ROU,2021-03-11,1336828
Romania,ROU,2021-03-12,1375595
Romania,ROU,2021-03-13,1413636
Romania,ROU,2021-03-14,1447358
Romania,ROU,2021-03-15,1487184
Romania,ROU,2021-03-16,1531483
Romania,ROU,2021-03-17,1572466
Romania,ROU,2021-03-18,1615577
Romania,ROU,2021-03-19,1658270
Romania,ROU,2021-03-20,1704448
Romania,ROU,2021-03-21,1746105
Romania,ROU,2021-03-22,1769379
Romania,ROU,2021-03-23,1800681
Romania,ROU,2021-03-24,1831478
Romania,ROU,2021-03-25,1861647
Romania,ROU,2021-03-26,1888033
Romania,ROU,2021-03-27,1914885
Romania,ROU,2021-03-28,1939485
Romania,ROU,2021-03-29,1963149
Romania,ROU,2021-03-30,1990393
Romania,ROU,2021-03-31,2015307
Romania,ROU,2021-04-01,2040532
Russia,RUS,2020-12-15,28500
Russia,RUS,2020-12-22,52000
Russia,RUS,2021-01-02,800000
Russia,RUS,2021-01-13,1000000
Russia,RUS,2021-02-10,2200000
Russia,RUS,2021-03-01,4140332
Russia,RUS,2021-03-02,4158334
Russia,RUS,2021-03-03,4287423
Russia,RUS,2021-03-04,4701175
Russia,RUS,2021-03-05,4908178
Russia,RUS,2021-03-06,5082127
Russia,RUS,2021-03-07,5128138
Russia,RUS,2021-03-08,5136605
Russia,RUS,2021-03-09,5149589
Russia,RUS,2021-03-10,5272651
Russia,RUS,2021-03-11,5366009
Russia,RUS,2021-03-12,5451045
Russia,RUS,2021-03-13,5524226
Russia,RUS,2021-03-14,5545133
Russia,RUS,2021-03-17,5379359
Russia,RUS,2021-03-18,5431048
Russia,RUS,2021-03-19,5544777
Russia,RUS,2021-03-20,5595893
Russia,RUS,2021-03-21,5611139
Russia,RUS,2021-03-29,6846664
Russia,RUS,2021-03-30,6886259
Russia,RUS,2021-03-31,7004336
Russia,RUS,2021-04-01,7159411
Russia,RUS,2021-04-02,7247479
Rwanda,RWA,2021-02-15,0
Rwanda,RWA,2021-03-05,75056
Rwanda,RWA,2021-03-06,158898
Rwanda,RWA,2021-03-07,198453
Rwanda,RWA,2021-03-08,208677
Rwanda,RWA,2021-03-09,220048
Rwanda,RWA,2021-03-10,228954
Rwanda,RWA,2021-03-11,238942
Rwanda,RWA,2021-03-12,249074
Rwanda,RWA,2021-03-13,253538
Rwanda,RWA,2021-03-14,257449
Rwanda,RWA,2021-03-15,314015
Rwanda,RWA,2021-03-16,317708
Rwanda,RWA,2021-03-17,321698
Rwanda,RWA,2021-03-18,323744
Rwanda,RWA,2021-03-19,329410
Rwanda,RWA,2021-03-20,333355
Rwanda,RWA,2021-03-21,334538
Rwanda,RWA,2021-03-22,338544
Rwanda,RWA,2021-03-23,343723
Rwanda,RWA,2021-03-24,348629
Rwanda,RWA,2021-03-25,348926
Saint Helena,SHN,2021-02-03,107
Saint Helena,SHN,2021-03-15,3107
Saint Kitts and Nevis,KNA,2021-02-22,0
Saint Kitts and Nevis,KNA,2021-03-16,6903
Saint Kitts and Nevis,KNA,2021-03-19,7580
Saint Kitts and Nevis,KNA,2021-03-27,8573
Saint Lucia,LCA,2021-02-16,0
Saint Lucia,LCA,2021-03-04,2094
Saint Lucia,LCA,2021-03-12,17389
Saint Lucia,LCA,2021-03-19,20247
San Marino,SMR,2021-02-27,35
San Marino,SMR,2021-03-01,275
San Marino,SMR,2021-03-02,580
San Marino,SMR,2021-03-03,883
San Marino,SMR,2021-03-04,1383
San Marino,SMR,2021-03-05,1880
San Marino,SMR,2021-03-06,2339
San Marino,SMR,2021-03-08,2700
San Marino,SMR,2021-03-09,3065
San Marino,SMR,2021-03-10,3668
San Marino,SMR,2021-03-11,4284
San Marino,SMR,2021-03-12,4806
San Marino,SMR,2021-03-13,4832
San Marino,SMR,2021-03-14,5130
San Marino,SMR,2021-03-15,5430
San Marino,SMR,2021-03-16,6087
San Marino,SMR,2021-03-17,6738
San Marino,SMR,2021-03-18,7299
San Marino,SMR,2021-03-19,7888
San Marino,SMR,2021-03-22,8293
San Marino,SMR,2021-03-23,8578
San Marino,SMR,2021-03-24,8607
San Marino,SMR,2021-03-26,8633
San Marino,SMR,2021-03-30,8779
San Marino,SMR,2021-03-31,8818
Sao Tome and Principe,STP,2021-03-15,0
Sao Tome and Principe,STP,2021-03-22,3965
Sao Tome and Principe,STP,2021-03-29,9724
Scotland,,2020-12-13,19009
Scotland,,2020-12-20,60333
Scotland,,2020-12-27,94868
Scotland,,2021-01-03,116314
Scotland,,2021-01-10,163377
Scotland,,2021-01-11,175942
Scotland,,2021-01-12,191965
Scotland,,2021-01-13,208207
Scotland,,2021-01-14,224840
Scotland,,2021-01-15,241924
Scotland,,2021-01-16,260140
Scotland,,2021-01-17,264991
Scotland,,2021-01-18,284582
Scotland,,2021-01-19,309909
Scotland,,2021-01-20,334871
Scotland,,2021-01-21,358454
Scotland,,2021-01-22,380667
Scotland,,2021-01-23,404038
Scotland,,2021-01-24,415402
Scotland,,2021-01-25,437900
Scotland,,2021-01-26,462092
Scotland,,2021-01-27,491658
Scotland,,2021-01-28,515855
Scotland,,2021-01-29,543370
Scotland,,2021-01-30,566269
Scotland,,2021-01-31,575897
Scotland,,2021-02-01,610778
Scotland,,2021-02-02,649262
Scotland,,2021-02-03,694347
Scotland,,2021-02-04,742512
Scotland,,2021-02-05,786427
Scotland,,2021-02-06,839266
Scotland,,2021-02-07,866823
Scotland,,2021-02-08,928122
Scotland,,2021-02-09,985569
Scotland,,2021-02-10,1048747
Scotland,,2021-02-11,1113625
Scotland,,2021-02-12,1173445
Scotland,,2021-02-13,1223774
Scotland,,2021-02-14,1255190
Scotland,,2021-02-15,1288004
Scotland,,2021-02-16,1320074
Scotland,,2021-02-17,1354966
Scotland,,2021-02-18,1386152
Scotland,,2021-02-19,1412643
Scotland,,2021-02-20,1431942
Scotland,,2021-02-21,1445488
Scotland,,2021-02-22,1465241
Scotland,,2021-02-23,1488077
Scotland,,2021-02-24,1515980
Scotland,,2021-02-25,1542929
Scotland,,2021-02-26,1570153
Scotland,,2021-02-27,1593695
Scotland,,2021-02-28,1611578
Scotland,,2021-03-01,1634361
Scotland,,2021-03-02,1661879
Scotland,,2021-03-03,1688608
Scotland,,2021-03-04,1717672
Scotland,,2021-03-05,1743869
Scotland,,2021-03-06,1759750
Scotland,,2021-03-07,1774659
Scotland,,2021-03-08,1789377
Scotland,,2021-03-09,1809158
Scotland,,2021-03-10,1825800
Scotland,,2021-03-11,1844636
Scotland,,2021-03-12,1867123
Scotland,,2021-03-13,1888697
Scotland,,2021-03-14,1908991
Scotland,,2021-03-15,1943507
Scotland,,2021-03-16,1981818
Scotland,,2021-03-17,2023002
Scotland,,2021-03-18,2066460
Scotland,,2021-03-19,2110780
Scotland,,2021-03-20,2144940
Scotland,,2021-03-21,2182400
Scotland,,2021-03-22,2214672
Scotland,,2021-03-23,2249612
Scotland,,2021-03-24,2285711
Scotland,,2021-03-25,2322832
Scotland,,2021-03-26,2358807
Scotland,,2021-03-27,2386158
Scotland,,2021-03-28,2410281
Scotland,,2021-03-29,2437543
Scotland,,2021-03-30,2465541
Scotland,,2021-03-31,2493327
Scotland,,2021-04-01,2515748
Senegal,SEN,2021-02-22,0
Senegal,SEN,2021-02-23,82
Senegal,SEN,2021-02-24,4087
Senegal,SEN,2021-02-25,11749
Senegal,SEN,2021-02-26,21641
Senegal,SEN,2021-02-27,25653
Senegal,SEN,2021-02-28,27018
Senegal,SEN,2021-03-01,35299
